Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Venue Category,Postal Code,Borough,Cluster_Labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,Theme
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,501e92f5e4b075c1f0a4345d,Congee Queen 皇后名粥,43.783910013189725,-79.292318876117,Cantonese Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4bd20fc5caff9521caf8d1f0,Burger King,43.783653,-79.292935,Fast Food Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4e0150c47d8beaa1649f749f,KFC,43.7804,-79.3007,Fast Food Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4e5d1badd164ced553f3a8da,Bong Lua,43.78995465449804,-79.30242105594981,Vietnamese Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Clarks Corners, Tam O'Shanter, Sullivan",43.7816375,-79.3043021,4d1630ec81cea35d3427dfec,Wei's Taiwenese Food,43.78996974670163,-79.30242004048762,Taiwanese Restaurant,M1T,Scarborough,2,Pharmacy,Coffee Shop,Fast Food Restaurant,Bank,Park,Gourmet Mall
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b15383bf964a52079a923e3,Capocaccia Café,43.68591480236428,-79.3933053903897,Italian Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,52acedc011d2bf5586251c3c,Union Social Eatery,43.687895222057065,-79.39491559605743,American Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,5a119e738a6f175e860cac17,Mary Be Kitchen,43.687708,-79.395062,Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4beb62fa6295c9b6f7bd8708,Spiga,43.68639257298969,-79.39335372391491,Italian Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b0dc067f964a5206b4f23e3,New Thai Restaurant,43.68886917362422,-79.39116302160036,Thai Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ade53eef964a5200c7521e3,Sushi Garden,43.689882558101274,-79.39490102169809,Sushi Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b59dc68f964a520949c28e3,Boccone Deli Cafe & Pizza,43.68642063905161,-79.39344268093778,Italian Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,52c88ab711d22e372f645af6,Kwan Restaurant,43.68873716678978,-79.39435863931412,Cantonese Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,5463a3b5498ea3c6bc10c713,Schnitzel HUB,43.687378678206514,-79.39368318065462,German Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ae71a7bf964a52071a821e3,Swiss Chalet,43.68956414569206,-79.39489933175645,Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b69b8ddf964a52000b02be3,Suki Japanese Cuisine,43.68866817066987,-79.39185400079559,Japanese Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4bcb61d368f976b0e0f96083,Nove Trattoria,43.686795431652314,-79.39360906397091,Italian Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,56998f0d498eb2bf8d10cd06,Barnsteiner's,43.685881,-79.39322,Modern European Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4c1d548ab4e62d7f389ddc93,Mr. Thai,43.689626605820344,-79.39474466731203,Thai Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4ae9c951f964a5206bb621e3,Sprout,43.68799560913353,-79.39465149552744,Vietnamese Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4c4b89539c8d2d7f47c4116b,Thai Express,43.68839969248037,-79.3930962577708,Thai Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4bd4b5885631c9b6a0f9a230,Sushi Gen,43.688862298528434,-79.3944898110323,Sushi Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Moore Park, Summerhill East",43.6895743,-79.38315990000002,4b8098baf964a520d87f30e3,Brownes Bistro,43.68407387131815,-79.3921422958374,French Restaurant,M4T,Central Toronto,1,Coffee Shop,Grocery Store,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,50427a03e4b08d9f5931f593,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4af45a8af964a52097f121e3,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4aedf32af964a52091d021e3,Golden Patty,43.654659058646494,-79.4011788108254,Caribbean Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,578fb4ce498ed3b80015a859,Wafels and More,43.65465108367296,-79.40197747917577,Belgian Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,587bc580e786b26b0d586aa3,FILM CAFE,43.65510856565147,-79.40234241534544,Comfort Food Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,58a7c100076be13f60d1dff5,Saigon Lotus Restaurant,43.65431080034333,-79.39922450076845,Vietnamese Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4b2d2ab2f964a52007d024e3,Hibiscus,43.65545425455709,-79.40243909102709,Vegetarian / Vegan Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,56d885cbcd105695600464d1,Torteria San Cosme,43.65470199390118,-79.40064636669985,Mexican Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4aedd989f964a52083cf21e3,King's Cafe,43.65427040798247,-79.40189703859198,Vegetarian / Vegan Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4af1c047f964a520cfe221e3,El Trompo,43.655831670901605,-79.40256072891863,Mexican Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,55820db4498e4abb523622bf,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4ae4e982f964a5205d9f21e3,Buddha's Vegetarian,43.651903559225254,-79.40331176640306,Vegetarian / Vegan Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4f57af17e4b01cdf1e8bfa45,Kanto,43.6521668804813,-79.40484262234281,Filipino Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4ad7e7acf964a520f40f21e3,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,55a9c018498e8b05f7f870f1,Alo,43.648573579460596,-79.39624325999638,French Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,5ba1a63c5d891b002c262874,Juicy Dumpling,43.652722483150555,-79.39849796387996,Dumpling Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,59ebd72f95a722043bcbc712,Aloette,43.64838095687801,-79.39618583130651,Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4ad4c05cf964a5200ff620e3,Fresh On Spadina,43.648048207763615,-79.39600791264331,Vegetarian / Vegan Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4aeb711ef964a52017c221e3,Vegetarian Haven,43.656016028357094,-79.39275777420029,Vegetarian / Vegan Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,52c5dd8d498e25dee9f19457,Isshin Ramen 一心,43.65651655724417,-79.40694540739058,Ramen Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,5209947a11d24085eb84660d,Saffron Spice Kitchen,43.64856828029705,-79.39728377466099,Sri Lankan Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4b7897e5f964a52012d92ee3,Sheherzade,43.656658800835054,-79.40696895427776,Persian Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,5354c0be498e7c38a9cc7367,Patois Toronto,43.65190026920122,-79.40816897297664,Caribbean Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,54e0dc87498ecbdb39a0fade,Bar Raval,43.655903800201685,-79.41012528837247,Tapas Restaurant,M5T,Downtown Toronto,1,Café,Vegetarian / Vegan Restaurant,Bar,Coffee Shop,Yoga Studio,Mid-work Boost
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,4baf981cf964a5203d0e3ce3,Fahmee Bakery & Jamaican Foods,43.81016961981096,-79.28011274320716,Caribbean Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,4b78354df964a52070bc2ee3,Lotus Pond Vegetarian Restaurant 蓮花素食,43.819420734434544,-79.294681915014,Vegetarian / Vegan Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,51c9c14a498e805f36dbf50f,Magic Noodle 大槐樹,43.81450033557617,-79.29434391454215,Chinese Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,4ba81b77f964a5201fcd39e3,South Asia Malaysian Cuisine 南亞馬來美食,43.81511849869929,-79.29301987684391,Malay Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,4b96e740f964a520aeec34e3,Chako Barbeque Izakaya,43.814380551035754,-79.29471416075395,Korean Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,4c336f3d7cc0c9b61ccaf19a,Fortune Restaurant,43.813721599696215,-79.29189210902283,Chinese Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,4cd891122a87a143f0b6ad09,Harden Fast Food Ltd.,43.81381982219596,-79.29070039524049,Fast Food Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,5246dfdd498e0d768a44488b,Da Hal Yee Noodle & Congee,43.81365342532697,-79.2912342640602,Fast Food Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,4c12709c7f7f2d7fc64add68,Fok Yuan Seafood Restaurant,43.81414800090628,-79.29154270483858,Chinese Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,4b5cd684f964a5208e4629e3,Dong Kee Chinese Restaurant,43.819558486659325,-79.29453550116105,Chinese Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,57f7ded7498eeaa0fd37ab44,Jeon Ju Hyang,43.81612552309041,-79.2934709541502,Korean Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,4eb6cbfc9adfc68712fa125c,South China Noodles 桂林粉麵食店,43.808849310667966,-79.29020505030941,Chinese Restaurant,M1V,Scarborough,2,Chinese Restaurant,Bakery,Korean Restaurant,Pizza Place,Fast Food Restaurant,Gourmet Mall
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,4b15383bf964a52079a923e3,Capocaccia Café,43.68591480236428,-79.3933053903897,Italian Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,4ad4c061f964a520a5f720e3,Scaramouche,43.681293153198716,-79.39949193939613,French Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,52acedc011d2bf5586251c3c,Union Social Eatery,43.687895222057065,-79.39491559605743,American Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,4be349d763609c7439e11bff,Daeco Sushi,43.68783769992881,-79.39565249242682,Sushi Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,52fbfe3411d22ddfbf78fe11,kibo sushi house,43.682726790067775,-79.39227003229884,Sushi Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,5a119e738a6f175e860cac17,Mary Be Kitchen,43.687708,-79.395062,Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,5890f70e65be581749d7522e,nutbar,43.68281095469897,-79.39194466929969,Vegetarian / Vegan Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,4beb62fa6295c9b6f7bd8708,Spiga,43.68639257298969,-79.39335372391491,Italian Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,4ade53eef964a5200c7521e3,Sushi Garden,43.689882558101274,-79.39490102169809,Sushi Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,4b59dc68f964a520949c28e3,Boccone Deli Cafe & Pizza,43.68642063905161,-79.39344268093778,Italian Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,52c88ab711d22e372f645af6,Kwan Restaurant,43.68873716678978,-79.39435863931412,Cantonese Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,5463a3b5498ea3c6bc10c713,Schnitzel HUB,43.687378678206514,-79.39368318065462,German Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,4ae71a7bf964a52071a821e3,Swiss Chalet,43.68956414569206,-79.39489933175645,Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,4e246bdd45dd950bb042bdd4,Asahi Sushi,43.6826855655929,-79.39227015276622,Sushi Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,4bcb61d368f976b0e0f96083,Nove Trattoria,43.686795431652314,-79.39360906397091,Italian Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,4b0dc067f964a5206b4f23e3,New Thai Restaurant,43.68886917362422,-79.39116302160036,Thai Restaurant,M4V,Central Toronto,1,Coffee Shop,Sushi Restaurant,Park,Italian Restaurant,Thai Restaurant,Mid-work Boost
